pl_name,hip_name,sy_pnum
TOI-199 b,,2
TOI-199 b,,2
TOI-199 c,,2
TOI-1994 b,,1
TOI-1994 b,,1
TOI-2000 b,,2
TOI-2000 b,,2
TOI-2000 c,,2
TOI-2000 c,,2
TOI-201 b,HIP 27515,1
TOI-201 b,HIP 27515,1
TOI-201 b,HIP 27515,1
TOI-2010 b,,1
TOI-2010 b,,1
TOI-2018 b,HIP 74981,1
TOI-2018 b,HIP 74981,1
TOI-2025 b,,1
TOI-2025 b,,1
TOI-2025 b,,1
TOI-2046 b,,1
TOI-2046 b,,1
TOI-2048 b,,1
TOI-2048 b,,1
TOI-206 b,,1
TOI-206 b,,1
TOI-2076 b,,3
TOI-2076 b,,3
TOI-2076 b,,3
TOI-2076 b,,3
TOI-2076 c,,3
TOI-2076 c,,3
TOI-2076 c,,3
TOI-2076 d,,3
TOI-2076 d,,3
TOI-2076 d,,3
TOI-2081 b,,1
TOI-2081 b,,1
TOI-2084 b,,1
TOI-2084 b,,1
TOI-2095 b,,2
TOI-2095 b,,2
TOI-2095 b,,2
TOI-2095 c,,2
TOI-2095 c,,2
TOI-2095 c,,2
TOI-2096 b,,2
TOI-2096 b,,2
TOI-2096 c,,2
TOI-2096 c,,2
TOI-2109 b,,1
TOI-2109 b,,1
TOI-2134 b,,2
TOI-2134 b,,2
TOI-2134 c,,2
TOI-2134 c,,2
TOI-2136 b,,1
TOI-2136 b,,1
TOI-2136 b,,1
TOI-2136 b,,1
TOI-2141 b,,1
TOI-2141 b,,1
TOI-2145 b,,1
TOI-2145 b,,1
TOI-2152 A b,,1
TOI-2152 A b,,1
TOI-2154 b,,1
TOI-2154 b,,1
TOI-2158 b,,1
TOI-2158 b,,1
TOI-216.01,,2
TOI-216.01,,2
TOI-216.01,,2
TOI-216.01,,2
TOI-216.02,,2
TOI-216.02,,2
TOI-216.02,,2
TOI-216.02,,2
TOI-2180 b,,1
TOI-2180 b,,1
TOI-2180 b,,1
TOI-2184 b,,1
TOI-2184 b,,1
TOI-2193 A b,,1
TOI-2193 A b,,1
TOI-2194 b,,1
TOI-2194 b,,1
TOI-2196 b,,1
TOI-2196 b,,1
TOI-220 b,,1
TOI-220 b,,1
TOI-2202 b,,2
TOI-2202 b,,2
TOI-2202 c,,2
TOI-2207 b,,1
TOI-2207 b,,1
TOI-2236 b,,1
TOI-2236 b,,1
TOI-2257 b,,1
TOI-2257 b,,1
TOI-2260 b,,1
TOI-2260 b,,1
TOI-2266 b,,1
TOI-2266 b,,1
TOI-2285 b,,1
TOI-2285 b,,1
TOI-2337 b,,1
TOI-2337 b,,1
TOI-2338 b,,1
TOI-2338 b,,1
TOI-2364 b,,1
TOI-2364 b,,1
TOI-237 b,,1
TOI-237 b,,1
TOI-237 b,,1
TOI-2373 b,,1
TOI-2373 b,,1
TOI-238 b,,2
TOI-238 b,,2
TOI-238 c,,2
TOI-2406 b,,1
TOI-2406 b,,1
TOI-2411 b,,1
TOI-2411 b,,1
TOI-2416 b,,1
TOI-2416 b,,1
TOI-2421 b,,1
TOI-2421 b,,1
TOI-2427 b,,1
TOI-2427 b,,1
TOI-244 b,,1
TOI-244 b,,1
TOI-244 b,,1
TOI-2443 b,,1
TOI-2443 b,,1
TOI-2445 b,,1
TOI-2445 b,,1
TOI-2459 b,,1
TOI-2459 b,,1
TOI-2497 b,,1
TOI-2497 b,,1
TOI-2498 b,,1
TOI-2498 b,,1
TOI-251 b,,1
TOI-251 b,,1
TOI-251 b,,1
TOI-2524 b,,1
TOI-2524 b,,1
TOI-2525 b,,2
TOI-2525 b,,2
TOI-2525 c,,2
TOI-2525 c,,2
TOI-2545 b,,1
TOI-2545 b,,1
TOI-2567 b,,1
TOI-2567 b,,1
TOI-257 b,,1
TOI-257 b,,1
TOI-257 b,,1
TOI-2570 b,,1
TOI-2570 b,,1
TOI-2583 A b,,1
TOI-2583 A b,,1
TOI-2587 A b,,1
TOI-2587 A b,,1
TOI-2589 b,,1
TOI-2589 b,,1
TOI-262 b,HIP 10117,1
TOI-262 b,HIP 10117,1
TOI-2641 b,,1
TOI-2641 b,,1
TOI-2669 b,,1
TOI-2669 b,,1
TOI-269 b,,1
TOI-269 b,,1
TOI-269 b,,1
TOI-270 b,,3
TOI-270 b,,3
TOI-270 b,,3
TOI-270 b,,3
TOI-270 c,,3
TOI-270 c,,3
TOI-270 c,,3
TOI-270 c,,3
TOI-270 d,,3
TOI-270 d,,3
TOI-270 d,,3
TOI-270 d,,3
TOI-270 d,,3
TOI-277 b,,1
TOI-277 b,,1
TOI-2796 b,,1
TOI-2796 b,,1
TOI-2803 A b,,1
TOI-2803 A b,,1
TOI-2818 b,,1
TOI-2818 b,,1
TOI-2842 b,,1
TOI-2842 b,,1
TOI-2977 b,,1
TOI-2977 b,,1
TOI-3023 b,,1
TOI-3023 b,,1
TOI-3082 b,,1
TOI-3082 b,,1
TOI-3235 b,,1
TOI-3235 b,,1
TOI-332 b,,1
TOI-332 b,,1
TOI-3331 A b,,1
TOI-3331 A b,,1
TOI-3362 b,,1
TOI-3362 b,,1
TOI-3364 b,,1
TOI-3364 b,,1
TOI-3540 A b,,1
TOI-3540 A b,,1
TOI-3629 b,,1
TOI-3629 b,,1
TOI-3629 b,,1
TOI-3688 A b,,1
TOI-3688 A b,,1
TOI-3693 b,,1
TOI-3693 b,,1
TOI-3714 b,,1
TOI-3714 b,,1
TOI-3714 b,,1
TOI-3757 b,,1
TOI-3757 b,,1
TOI-3785 b,,1
TOI-3785 b,,1
TOI-3807 b,,1
TOI-3807 b,,1
TOI-3819 b,,1
TOI-3819 b,,1
TOI-3884 b,,1
TOI-3884 b,,1
TOI-3912 b,,1
TOI-3912 b,,1
TOI-3976 A b,,1
TOI-3976 A b,,1
TOI-3984 A b,,1
TOI-3984 A b,,1
TOI-4010 b,,4
TOI-4010 b,,4
TOI-4010 c,,4
TOI-4010 c,,4
TOI-4010 d,,4
TOI-4010 d,,4
TOI-4010 e,,4
TOI-4087 b,,1
TOI-4087 b,,1
TOI-411 b,HIP 17047,3
TOI-411 b,HIP 17047,3
TOI-411 b,HIP 17047,3
TOI-411 c,HIP 17047,3
TOI-411 c,HIP 17047,3
TOI-411 c,HIP 17047,3
TOI-4127 b,,1
TOI-4127 b,,1
TOI-4137 b,,1
TOI-4137 b,,1
TOI-4145 A b,,1
TOI-4145 A b,,1
TOI-4184 b,,1
TOI-4184 b,,1
TOI-4201 b,,1
TOI-4201 b,,1
TOI-4201 b,,1
TOI-4201 b,,1
TOI-421 b,,2
TOI-421 b,,2
TOI-421 c,,2
TOI-421 c,,2
TOI-421 c,,2
TOI-4308 b,,1
TOI-4308 b,,1
TOI-431 b,HIP 26013,3
TOI-431 b,HIP 26013,3
TOI-431 b,HIP 26013,3
TOI-431 c,HIP 26013,3
TOI-431 d,HIP 26013,3
TOI-431 d,HIP 26013,3
TOI-431 d,HIP 26013,3
TOI-4329 b,,1
TOI-4329 b,,1
TOI-4342 b,,2
TOI-4342 b,,2
TOI-4342 c,,2
TOI-4342 c,,2
TOI-4377 b,,1
TOI-4377 b,,1
TOI-4406 b,,1
TOI-4406 b,,1
TOI-4438 b,,1
TOI-4438 b,,1
TOI-444 b,HIP 19950,1
TOI-444 b,HIP 19950,1
TOI-4463 A b,,1
TOI-4463 A b,,1
TOI-4479 b,,1
TOI-4479 b,,1
TOI-451 b,,3
TOI-451 b,,3
TOI-451 c,,3
TOI-451 c,,3
TOI-451 c,,3
TOI-451 d,,3
TOI-451 d,,3
TOI-451 d,,3
TOI-4515 b,,1
TOI-4515 b,,1
TOI-4551 b,,1
TOI-4551 b,,1
TOI-4562 b,,1
TOI-4562 b,,1
TOI-4582 b,,1
TOI-4582 b,,1
TOI-4600 b,,2
TOI-4600 b,,2
TOI-4600 c,,2
TOI-4600 c,,2
TOI-4603 b,,1
TOI-4603 b,,1
TOI-4641 b,HIP 13224,1
TOI-4641 b,HIP 13224,1
TOI-470 b,,1
TOI-470 b,,1
TOI-4791 b,,1
TOI-4791 b,,1
TOI-481 b,,1
TOI-481 b,,1
TOI-481 b,,1
TOI-481 b,,1
TOI-4860 b,,1
TOI-4860 b,,1
TOI-4860 b,,1
TOI-500 b,,4
TOI-500 b,,4
TOI-500 b,,4
TOI-500 c,,4
TOI-500 d,,4
TOI-500 e,,4
TOI-5126 b,,2
TOI-5126 b,,2
TOI-5126 c,,2
TOI-5126 c,,2
TOI-5153 b,,1
TOI-5153 b,,1
TOI-5174 b,,1
TOI-5174 b,,1
TOI-519 b,,1
TOI-519 b,,1
TOI-519 b,,1
TOI-519 b,,1
TOI-5205 b,,1
TOI-5205 b,,1
TOI-5238 b,,1
TOI-5238 b,,1
TOI-5293 A b,,1
TOI-5293 A b,,1
TOI-530 b,,1
TOI-530 b,,1
TOI-530 b,,1
TOI-532 b,,1
TOI-532 b,,1
TOI-5344 b,,1
TOI-5344 b,,1
TOI-5344 b,,1
TOI-5398 b,,2
TOI-5398 b,,2
TOI-5398 b,,2
TOI-5398 c,,2
TOI-5398 c,,2
TOI-540 b,,1
TOI-540 b,,1
TOI-540 b,,1
TOI-544 b,,2
TOI-544 b,,2
TOI-544 b,,2
TOI-544 c,,2
TOI-5542 b,,1
TOI-5542 b,,1
TOI-558 b,,1
TOI-558 b,,1
TOI-559 b,,1
TOI-559 b,,1
TOI-561 b,,4
TOI-561 b,,4
TOI-561 b,,4
TOI-561 b,,4
TOI-561 b,,4
TOI-561 c,,4
TOI-561 c,,4
TOI-561 c,,4
TOI-561 c,,4
TOI-561 c,,4
TOI-561 c,,4
TOI-561 d,,4
TOI-561 d,,4
TOI-561 d,,4
TOI-561 e,,4
TOI-561 e,,4
TOI-561 e,,4
TOI-564 b,,1
TOI-564 b,,1
TOI-564 b,,1
TOI-5678 b,,1
TOI-5678 b,,1
TOI-5704 b,,1
TOI-5704 b,,1
TOI-5803 b,,1
TOI-5803 b,,1
TOI-615 b,,1
TOI-615 b,,1
TOI-620 b,,1
TOI-620 b,,1
TOI-622 b,,1
TOI-622 b,,1
TOI-628 b,,1
TOI-628 b,,1
TOI-640 b,,1
TOI-640 b,,1
TOI-640 b,,1
TOI-672 b,,1
TOI-672 b,,1
TOI-674 b,,1
TOI-674 b,,1
TOI-674 b,,1
TOI-677 b,,1
TOI-677 b,,1
TOI-677 b,,1
TOI-677 b,,1
TOI-700 b,,4
TOI-700 b,,4
TOI-700 b,,4
TOI-700 b,,4
TOI-700 c,,4
TOI-700 c,,4
TOI-700 c,,4
TOI-700 c,,4
TOI-700 c,,4
TOI-700 d,,4
TOI-700 d,,4
TOI-700 d,,4
TOI-700 d,,4
TOI-700 e,,4
TOI-700 e,,4
TOI-712 b,,3
TOI-712 b,,3
TOI-712 c,,3
TOI-712 c,,3
TOI-712 d,,3
TOI-712 d,,3
TOI-715 b,,1
TOI-715 b,,1
TOI-733 b,,1
TOI-733 b,,1
TOI-763 b,,2
TOI-763 b,,2
TOI-763 c,,2
TOI-763 c,,2
TOI-776 b,,2
TOI-776 b,,2
TOI-776 b,,2
TOI-776 c,,2
TOI-776 c,,2
TOI-776 c,,2
TOI-778 b,,1
TOI-778 b,,1
TOI-784 b,,1
TOI-784 b,,1
TOI-813 b,,1
TOI-813 b,,1
TOI-824 b,,1
TOI-824 b,,1
TOI-824 b,,1
TOI-824 b,,1
TOI-833 b,,1
TOI-833 b,,1
TOI-836 b,HIP 73427,2
TOI-836 b,HIP 73427,2
TOI-836 c,HIP 73427,2
TOI-836 c,HIP 73427,2
TOI-837 b,,1
TOI-837 b,,1
TOI-837 b,,1
TOI-837 b,,1
TOI-849 b,,1
TOI-849 b,,1
TOI-858 B b,,1
TOI-858 B b,,1
TOI-892 b,,1
TOI-892 b,,1
TOI-892 b,,1
TOI-892 b,,1
TOI-904 b,,2
TOI-904 b,,2
TOI-904 c,,2
TOI-904 c,,2
TOI-905 b,,1
TOI-905 b,,1
TOI-905 b,,1
TOI-905 b,,1
TOI-908 b,,1
TOI-908 b,,1
TOI-913 b,,1
TOI-913 b,,1
TOI-942 b,,2
TOI-942 b,,2
TOI-942 b,,2
TOI-942 b,,2
TOI-942 c,,2
TOI-942 c,,2
TOI-942 c,,2
TOI-954 b,,1
TOI-954 b,,1
TOI-954 b,,1
TOI-969 b,,2
TOI-969 b,,2
TOI-969 c,,2
TRAPPIST-1 b,,7
TRAPPIST-1 b,,7
TRAPPIST-1 b,,7
TRAPPIST-1 b,,7
TRAPPIST-1 b,,7
TRAPPIST-1 b,,7
TRAPPIST-1 b,,7
TRAPPIST-1 b,,7
TRAPPIST-1 c,,7
TRAPPIST-1 c,,7
TRAPPIST-1 c,,7
TRAPPIST-1 c,,7
TRAPPIST-1 c,,7
TRAPPIST-1 c,,7
TRAPPIST-1 d,,7
TRAPPIST-1 d,,7
TRAPPIST-1 d,,7
TRAPPIST-1 d,,7
TRAPPIST-1 e,,7
TRAPPIST-1 e,,7
TRAPPIST-1 e,,7
TRAPPIST-1 e,,7
TRAPPIST-1 e,,7
TRAPPIST-1 f,,7
TRAPPIST-1 f,,7
TRAPPIST-1 f,,7
TRAPPIST-1 f,,7
TRAPPIST-1 f,,7
TRAPPIST-1 g,,7
TRAPPIST-1 g,,7
TRAPPIST-1 g,,7
TRAPPIST-1 g,,7
TRAPPIST-1 h,,7
TRAPPIST-1 h,,7
TRAPPIST-1 h,,7
TRAPPIST-1 h,,7
TRAPPIST-1 h,,7
TYC 0434-04538-1 b,,1
TYC 1422-614-1 b,,2
TYC 1422-614-1 c,,2
TYC 2187-512-1 b,,1
TYC 3318-01333-1 b,,1
TYC 3667-1280-1 b,,1
TYC 4282-00605-1 b,,1
TYC 8998-760-1 b,,2
TYC 8998-760-1 b,,2
TYC 8998-760-1 c,,2
TYC 8998-760-1 c,,2
Teegarden's Star b,,3
Teegarden's Star b,,3
Teegarden's Star c,,3
Teegarden's Star c,,3
Teegarden's Star d,,3
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-1 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-2 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-3 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-4 b,,1
TrES-5 b,,1
TrES-5 b,,1
TrES-5 b,,1
TrES-5 b,,1
TrES-5 b,,1
TrES-5 b,,1
TrES-5 b,,1
TrES-5 b,,1
UKIRT-2017-BLG-001L b,,1
USco CTIO 108 b,,1
USco1556 b,,1
USco1621 b,,1
UZ For b,,2
UZ For c,,2
V0391 Peg b,,1
V1298 Tau b,,4
V1298 Tau b,,4
V1298 Tau b,,4
V1298 Tau b,,4
V1298 Tau b,,4
V1298 Tau c,,4
V1298 Tau c,,4
V1298 Tau c,,4
V1298 Tau c,,4
V1298 Tau d,,4
V1298 Tau d,,4
V1298 Tau d,,4
V1298 Tau e,,4
V1298 Tau e,,4
V1298 Tau e,,4
V1298 Tau e,,4
V830 Tau b,,1
V830 Tau b,,1
VHS J125601.92-125723.9 b,,1
VHS J125601.92-125723.9 b,,1
VHS J125601.92-125723.9 b,,1
VHS J125601.92-125723.9 b,,1
VHS J125601.92-125723.9 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-1 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-10 b,,1
WASP-100 b,,1
WASP-100 b,,1
WASP-100 b,,1
WASP-100 b,,1
WASP-100 b,,1
WASP-100 b,,1
WASP-100 b,,1
WASP-100 b,,1
WASP-100 b,,1
WASP-101 b,,1
WASP-101 b,,1
WASP-101 b,,1
WASP-101 b,,1
WASP-101 b,,1
WASP-101 b,,1
WASP-101 b,,1
WASP-101 b,,1
WASP-101 b,,1
WASP-103 b,,1
WASP-103 b,,1
WASP-103 b,,1
WASP-103 b,,1
WASP-103 b,,1
WASP-103 b,,1
WASP-103 b,,1
WASP-104 b,,1
WASP-104 b,,1
WASP-104 b,,1
WASP-104 b,,1
WASP-104 b,,1
WASP-104 b,,1
WASP-104 b,,1
WASP-105 b,,1
WASP-105 b,,1
WASP-105 b,,1
WASP-105 b,,1
WASP-105 b,,1
WASP-106 b,,1
WASP-106 b,,1
WASP-106 b,,1
WASP-106 b,,1
WASP-106 b,,1
WASP-106 b,,1
WASP-106 b,,1
WASP-107 b,,2
WASP-107 b,,2
WASP-107 b,,2
WASP-107 b,,2
WASP-107 b,,2
WASP-107 b,,2
WASP-107 b,,2
WASP-107 b,,2
WASP-107 b,,2
WASP-107 c,,2
WASP-11 b,,1
WASP-11 b,,1
WASP-11 b,,1
WASP-11 b,,1
WASP-11 b,,1
WASP-11 b,,1
WASP-11 b,,1
WASP-11 b,,1
WASP-11 b,,1
WASP-11 b,,1
WASP-110 b,,1
WASP-110 b,,1
WASP-110 b,,1
WASP-113 b,,1
WASP-113 b,,1
WASP-113 b,,1
WASP-113 b,,1
WASP-113 b,,1
WASP-113 b,,1
WASP-114 b,,1
WASP-114 b,,1
WASP-114 b,,1
WASP-114 b,,1
WASP-114 b,,1
WASP-117 b,,1
WASP-117 b,,1
WASP-117 b,,1
WASP-117 b,,1
WASP-117 b,,1
WASP-117 b,,1
WASP-117 b,,1
WASP-117 b,,1
WASP-118 b,,1
WASP-118 b,,1
WASP-118 b,,1
WASP-118 b,,1
WASP-118 b,,1
WASP-118 b,,1
WASP-118 b,,1
WASP-119 b,,1
WASP-119 b,,1
WASP-119 b,,1
WASP-119 b,,1
WASP-119 b,,1
WASP-119 b,,1
WASP-119 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-12 b,,1
WASP-120 b,,1
WASP-120 b,,1
WASP-120 b,,1
WASP-120 b,,1
WASP-120 b,,1
WASP-121 b,,1
WASP-121 b,,1
WASP-121 b,,1
WASP-121 b,,1
WASP-121 b,,1
WASP-121 b,,1
WASP-121 b,,1
WASP-121 b,,1
WASP-121 b,,1
WASP-121 b,,1
WASP-123 b,,1
WASP-123 b,,1
WASP-123 b,,1
WASP-123 b,,1
WASP-124 b,,1
WASP-124 b,,1
WASP-124 b,,1
WASP-124 b,,1
WASP-124 b,,1
WASP-124 b,,1
WASP-124 b,,1
WASP-126 b,,2
WASP-126 b,,2
WASP-126 b,,2
WASP-126 b,,2
WASP-126 b,,2
WASP-126 b,,2
WASP-126 b,,2
WASP-126 c,,2
WASP-127 b,,1
WASP-127 b,,1
WASP-127 b,,1
WASP-127 b,,1
WASP-127 b,,1
WASP-127 b,,1
WASP-127 b,,1
WASP-129 b,,1
WASP-129 b,,1
WASP-129 b,,1
WASP-129 b,,1
WASP-13 b,,1
WASP-13 b,,1
WASP-13 b,,1
WASP-13 b,,1
WASP-13 b,,1
WASP-13 b,,1
WASP-13 b,,1
WASP-13 b,,1
WASP-13 b,,1
WASP-130 b,,1
WASP-130 b,,1
WASP-130 b,,1
WASP-130 b,,1
WASP-130 b,,1
WASP-131 b,,1
WASP-131 b,,1
WASP-131 b,,1
WASP-131 b,,1
WASP-131 b,,1
WASP-132 b,,2
WASP-132 b,,2
WASP-132 b,,2
WASP-132 b,,2
WASP-132 b,,2
WASP-132 b,,2
WASP-132 b,,2
WASP-132 c,,2
WASP-132 c,,2
WASP-133 b,,1
WASP-133 b,,1
WASP-133 b,,1
WASP-133 b,,1
WASP-135 b,,1
WASP-135 b,,1
WASP-135 b,,1
WASP-135 b,,1
WASP-135 b,,1
WASP-135 b,,1
WASP-136 b,,1
WASP-136 b,,1
WASP-136 b,,1
WASP-136 b,,1
WASP-136 b,,1
WASP-138 b,,1
WASP-138 b,,1
WASP-138 b,,1
WASP-138 b,,1
WASP-138 b,,1
WASP-139 b,,1
WASP-139 b,,1
WASP-139 b,,1
WASP-139 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-14 b,,1
WASP-140 b,,1
WASP-140 b,,1
WASP-140 b,,1
WASP-140 b,,1
WASP-140 b,,1
WASP-141 b,,1
WASP-141 b,,1
WASP-141 b,,1
WASP-141 b,,1
WASP-141 b,,1
WASP-142 b,,1
WASP-142 b,,1
WASP-142 b,,1
WASP-142 b,,1
WASP-142 b,,1
WASP-144 b,,1
WASP-144 b,,1
WASP-144 b,,1
WASP-144 b,,1
WASP-144 b,,1
WASP-145 A b,,1
WASP-145 A b,,1
WASP-145 A b,,1
WASP-145 A b,,1
WASP-147 b,,1
WASP-147 b,,1
WASP-147 b,,1
WASP-147 b,,1
WASP-148 b,,2
WASP-148 b,,2
WASP-148 b,,2
WASP-148 b,,2
WASP-148 b,,2
WASP-148 c,,2
WASP-148 c,,2
WASP-148 c,,2
WASP-15 b,,1
WASP-15 b,,1
WASP-15 b,,1
WASP-15 b,,1
WASP-15 b,,1
WASP-15 b,,1
WASP-15 b,,1
WASP-15 b,,1
WASP-15 b,,1
WASP-15 b,,1
WASP-15 b,,1
WASP-150 b,,1
WASP-150 b,,1
WASP-150 b,,1
WASP-151 b,,1
WASP-151 b,,1
WASP-151 b,,1
WASP-151 b,,1
WASP-151 b,,1
WASP-153 b,,1
WASP-153 b,,1
WASP-153 b,,1
WASP-153 b,,1
WASP-153 b,,1
WASP-153 b,,1
WASP-156 b,,1
WASP-156 b,,1
WASP-156 b,,1
WASP-156 b,,1
WASP-156 b,,1
WASP-157 b,,1
WASP-157 b,,1
WASP-157 b,,1
WASP-157 b,,1
WASP-157 b,,1
WASP-157 b,,1
WASP-157 b,,1
WASP-157 b,,1
WASP-157 b,,1
WASP-158 b,,1
WASP-158 b,,1
WASP-158 b,,1
WASP-159 b,,1
WASP-159 b,,1
WASP-159 b,,1
WASP-159 b,,1
WASP-159 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-16 b,,1
WASP-160 B b,,1
WASP-160 B b,,1
WASP-160 B b,,1
WASP-160 B b,,1
WASP-161 b,,1
WASP-161 b,,1
WASP-161 b,,1
WASP-161 b,,1
WASP-161 b,,1
WASP-162 b,,1
WASP-162 b,,1
WASP-162 b,,1
WASP-162 b,,1
WASP-163 b,,1
WASP-164 b,,1
WASP-164 b,,1
WASP-164 b,,1
WASP-164 b,,1
WASP-164 b,,1
WASP-165 b,,1
WASP-165 b,,1
WASP-165 b,,1
WASP-165 b,,1
WASP-166 b,,1
WASP-166 b,,1
WASP-166 b,,1
WASP-166 b,,1
WASP-167 b,,1
WASP-167 b,,1
WASP-167 b,,1
WASP-167 b,,1
WASP-167 b,,1
WASP-167 b,,1
WASP-168 b,,1
WASP-168 b,,1
WASP-168 b,,1
WASP-168 b,,1
WASP-169 b,,1
WASP-169 b,,1
WASP-169 b,,1
WASP-169 b,,1
WASP-169 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-17 b,,1
WASP-170 b,,1
WASP-170 b,,1
WASP-170 b,,1
WASP-170 b,,1
WASP-171 b,,1
WASP-171 b,,1
WASP-171 b,,1
WASP-172 b,,1
WASP-172 b,,1
WASP-172 b,,1
WASP-172 b,,1
WASP-173 A b,,1
WASP-173 A b,,1
WASP-173 A b,,1
WASP-173 A b,,1
WASP-173 A b,,1
WASP-174 b,,1
WASP-174 b,,1
WASP-174 b,,1
WASP-174 b,,1
WASP-174 b,,1
WASP-175 b,,1
WASP-175 b,,1
WASP-175 b,,1
WASP-175 b,,1
WASP-176 b,,1
WASP-176 b,,1
WASP-177 b,,1
WASP-177 b,,1
WASP-177 b,,1
WASP-177 b,,1
WASP-178 b,,1
WASP-178 b,,1
WASP-178 b,,1
WASP-178 b,,1
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 b,HIP 7562,2
WASP-18 c,HIP 7562,2
WASP-180 A b,,1
WASP-180 A b,,1
WASP-180 A b,,1
WASP-180 A b,,1
WASP-181 b,,1
WASP-181 b,,1
WASP-181 b,,1
WASP-181 b,,1
WASP-182 b,,1
WASP-182 b,,1
WASP-182 b,,1
WASP-182 b,,1
WASP-183 b,,1
WASP-183 b,,1
WASP-183 b,,1
WASP-183 b,,1
WASP-184 b,,1
WASP-184 b,,1
WASP-184 b,,1
WASP-185 b,,1
WASP-186 b,,1
WASP-186 b,,1
WASP-186 b,,1
WASP-186 b,,1
WASP-187 b,,1
WASP-187 b,,1
WASP-187 b,,1
WASP-189 b,HIP 73608,1
WASP-189 b,HIP 73608,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-19 b,,1
WASP-190 b,,1
WASP-190 b,,1
